customerID,Region,Monthly tax,TotalCharges
7537-CBQUZ,APJC,2109.435,7031.45
1555-DJEQW,USA,2317.17,7723.9
5649-TJHOV,GC,309.6,1032
0519-XUZJU,EMEA,21.225,70.75
3363-EWLGO,APJC,32.88,109.6
4750-UKWJK,USA,218.34,727.8
6338-AVWCY,GC,39.225,130.75
1689-YQBYY,EMEA,267.9,893
4487-ZYJZK,APJC,228.93,763.1
2959-FENLU,USA,234.42,781.4
0708-LGSMF,GC,270.675,902.25
9253-QXKBE,EMEA,796.095,2653.65
7634-HLQJR,APJC,305.01,1016.7
0487-RPVUM,USA,1783.095,5943.65
4079-ULGFR,GC,82.71,275.7
2516-XSJKX,EMEA,937.935,3126.45
0057-QBUQH,APJC,321.045,1070.15
9445-SZLCH,USA,1037.37,3457.9
6599-SFQVE,GC,102.12,340.4
8331-ZXFOE,EMEA,1289.76,4299.2
4003-FUSHP,APJC,327.96,1093.2
0356-ERHVT,USA,156.57,521.9
7325-ENZFI,GC,489.12,1630.4
4884-ZTHVF,EMEA,214.08,713.6
3920-HIHMQ,APJC,379.695,1265.65
3055-OYMSE,USA,1201.155,4003.85
0613-WUXUM,GC,420.42,1401.4
7568-PODML,EMEA,13.59,45.3
4458-KVRBJ,APJC,453.15,1510.5
5349-IECLD,USA,53.43,178.1
1397-XKKWR,GC,79.44,264.8
3945-GFWQL,EMEA,144.18,480.6
8097-OMULG,APJC,1362.57,4541.9
6013-BHCAW,USA,1492.845,4976.15
0401-WDBXM,GC,2262.675,7542.25
3387-PLKUI,EMEA,75.375,251.25
6096-EGVTU,APJC,478.65,1595.5
3797-VTIDR,USA,7.035,23.45
5081-NWSUP,GC,205.665,685.55
2580-ATZSQ,EMEA,1162.23,3874.1
8085-MSNLK,APJC,2067.42,6891.4
9691-HKOVS,USA,1475.085,4916.95
9881-VCZEP,GC,411.9,1373
9526-BIHHD,EMEA,8.91,29.7
8757-TFHHJ,APJC,14.94,49.8
4523-WXCEF,USA,1811.97,6039.9
1468-DEFNC,GC,464.595,1548.65
5119-KEPFY,EMEA,1032.075,3440.25
8364-TRMMK,APJC,45.39,151.3
0916-KNFAJ,USA,1268.01,4226.7
8319-QBEHW,GC,307.125,1023.75
3063-QFSZL,EMEA,16.62,55.4
8775-LHDJH,APJC,27.18,90.6
9625-QNLUX,USA,2122.32,7074.4
3097-NQYSN,GC,46.905,156.35
4024-CSNBY,EMEA,2054.925,6849.75
7110-BDTWG,APJC,979.08,3263.6
7493-GVFIO,USA,375.855,1252.85
0690-SRQID,GC,20.265,67.55
9605-WGJVW,EMEA,21.06,70.2
9114-DPSIA,APJC,1725,5750
4700-UBQMV,USA,464.925,1549.75
7711-GQBZC,GC,543.165,1810.55
3565-UNOCC,EMEA,885.855,2952.85
4627-MIHJH,APJC,2240.265,7467.55
9795-NREXC,USA,1645.32,5484.4
8573-CGOCC,GC,88.47,294.9
7356-AYNJP,EMEA,29.25,97.5
9249-FXSCK,APJC,1774.935,5916.45
5493-SDRDQ,USA,34.005,113.35
6286-SUUWT,GC,5.985,19.95
4819-HJPIW,EMEA,143.04,476.8
8654-DHAOW,APJC,30.495,101.65
5438-QMDDL,USA,339.255,1130.85
9812-GHVRI,GC,1059.675,3532.25
5553-AOINX,EMEA,2067.435,6891.45
1228-ZLNBX,APJC,471.21,1570.7
4226-KKDON,USA,156.285,520.95
3831-YCPUO,GC,2356.47,7854.9
7445-WMRBW,EMEA,1074.42,3581.4
3308-DGHKL,APJC,434.37,1447.9
9924-JPRMC,USA,2564.145,8547.15
0080-EMYVY,GC,218.355,727.85
6218-KNUBD,EMEA,107.28,357.6
7337-CINUD,APJC,47.805,159.35
7609-NRNCA,USA,84.255,280.85
0623-EJQEG,GC,1820.775,6069.25
7153-CHRBV,EMEA,982.305,3274.35
0871-URUWO,APJC,407.7,1359
9190-MFJLN,USA,533.37,1777.9
6198-PNNSZ,GC,1832.895,6109.65
3317-VLGQT,EMEA,336.72,1122.4
4132-POCZS,APJC,606.27,2020.9
5614-DNZCE,USA,1138.635,3795.45
1095-JUDTC,GC,1351.365,4504.55
3896-RCYYE,EMEA,1073.745,3579.15
9638-JIQYA,APJC,14.91,49.7
3258-SANFR,USA,82.95,276.5
3726-TBHQT,GC,2452.77,8175.9
3190-ITQXP,EMEA,267.105,890.35
0870-VEMYL,APJC,77.94,259.8
4833-QTJNO,USA,1676.64,5588.8
3039-MJSLN,GC,15.18,50.6
0178-CIIKR,EMEA,17.4,58
5385-SUIRI,APJC,1670.505,5568.35
3982-XWFZQ,USA,661.095,2203.65
5774-QPLTF,GC,281.685,938.95
2322-VCZHZ,EMEA,607.23,2024.1
5010-IPEAQ,APJC,1087.185,3623.95
4009-ALQFH,USA,710.715,2369.05
6383-ZTSIW,GC,1163.385,3877.95
8990-YOZLV,EMEA,1373.37,4577.9
3069-SSVSN,APJC,7.755,25.85
5222-IMUKT,USA,861.45,2871.5
3627-FCRDW,GC,201.765,672.55
7562-GSUHK,EMEA,472.11,1573.7
6685-XSHHU,APJC,381.165,1270.55
8901-UPRHR,USA,2313.435,7711.45
4903-UYAVB,GC,37.815,126.05
0118-JPNOY,EMEA,658.095,2193.65
6776-TLWOI,APJC,19.365,64.55
3845-FXCYS,USA,9.36,31.2
5857-XRECV,GC,11.475,38.25
0725-CXOTM,EMEA,1004.43,3348.1
4343-EJVQB,APJC,160.08,533.6
9000-PLFUZ,USA,872.265,2907.55
3427-GGZZI,GC,486.24,1620.8
7779-ORAEL,EMEA,1044.105,3480.35
0644-OQMDK,APJC,88.155,293.85
4077-CROMM,USA,973.035,3243.45
3154-CFSZG,GC,1241.16,4137.2
2868-MZAGQ,EMEA,23.775,79.25
4847-QNOKA,APJC,13.47,44.9
2220-IAHLS,USA,5.82,19.4
1658-XUHBX,GC,1604.595,5348.65
6379-RXJRQ,EMEA,197.895,659.65
2378-HTWFW,APJC,954.15,3180.5
8650-RHRKE,USA,35.55,118.5
4377-VDHYI,GC,907.155,3023.85
0475-RIJEP,EMEA,1009.755,3365.85
1260-TTRXI,APJC,58.59,195.3
3719-TDVQB,USA,309.33,1031.1
6328-ZPBGN,GC,299.295,997.65
0201-MIBOL,EMEA,1941.555,6471.85
4937-QPZPO,APJC,1872.405,6241.35
2925-VDZHY,USA,1950.405,6501.35
6981-TDRFT,GC,695.13,2317.1
3413-CSSTH,EMEA,671.265,2237.55
8033-VCZGH,APJC,1569.39,5231.3
4789-KWMXN,USA,1582.74,5275.8
0224-NIJLP,GC,49.65,165.5
7542-CYDDM,EMEA,107.55,358.5
4718-WXBGI,APJC,1984.47,6614.9
2867-UIMSS,USA,24.15,80.5
8495-PRWFH,GC,726.525,2421.75
0439-IFYUN,EMEA,388.38,1294.6
5716-LIBJC,APJC,389.73,1299.1
2868-LLSKM,USA,1720.02,5733.4
8111-RKSPX,GC,91.665,305.55
2988-QRAJY,EMEA,2229.225,7430.75
1585-MQSSU,APJC,270.15,900.5
0071-NDAFP,USA,189.18,630.6
2856-NNASM,GC,1157.025,3856.75
7328-ZJAJO,EMEA,366.795,1222.65
6458-CYIDZ,APJC,112.44,374.8
8559-CIZFV,USA,487.5,1625
1090-PYKCI,GC,2170.44,7234.8
3058-WQDRE,EMEA,99.555,331.85
7547-EKNFS,APJC,1187.805,3959.35
2279-AXJJK,USA,1526.52,5088.4
6769-DYBQN,GC,1190.82,3969.4
0909-SELIE,EMEA,1458.255,4860.85
3417-TSCIC,APJC,236.415,788.05
1042-HFUCW,USA,379.905,1266.35
4439-JMPMT,GC,141.285,470.95
6537-OTKMY,EMEA,206.46,688.2
8999-EXMNO,APJC,116.31,387.7
6725-TPKJO,USA,253.575,845.25
2446-BEGGB,GC,168.18,560.6
7162-WPHPM,EMEA,1269.075,4230.25
1599-MMYRQ,APJC,1494.915,4983.05
8821-KVZKQ,USA,1233.945,4113.15
1496-GGSUK,GC,7.71,25.7
6434-TTGJP,EMEA,156.3,521
0042-JVWOJ,APJC,141.555,471.85
0130-SXOUN,USA,1793.07,5976.9
2575-GFSOE,GC,152.07,506.9
2330-PQGDQ,EMEA,1289.925,4299.75
1452-UZOSF,APJC,2264.58,7548.6
2097-YVPKN,USA,496.425,1654.75
2842-JTCCU,GC,24.105,80.35
8597-CTXVJ,EMEA,1365.45,4551.5
6631-HMANX,APJC,1868.25,6227.5
9962-BFPDU,USA,6.015,20.05
3296-SILRA,GC,22.92,76.4
9681-OXGVC,EMEA,154.2,514
6394-HHHZM,APJC,17.25,57.5
5995-LFTLE,USA,442.305,1474.35
5180-UCIIQ,GC,264.06,880.2
1932-UEDCX,EMEA,981.075,3270.25
7153-OANIO,APJC,20.985,69.95
5188-HGMLP,USA,1175.745,3919.15
0665-XHDJU,GC,2185.71,7285.7
6521-YYTYI,EMEA,27.99,93.3
8878-HMWBV,APJC,50.715,169.05
8265-HKSOW,USA,2297.49,7658.3
3544-FBCAS,GC,1787.79,5959.3
5331-RGMTT,EMEA,1588.71,5295.7
4759-PXTAN,APJC,1407.96,4693.2
7054-DMVAS,USA,1053.87,3512.9
3428-MMGUB,GC,1569.36,5231.2
6549-BTYPG,EMEA,1081.035,3603.45
7823-JSOAG,APJC,65.235,217.45
3705-RHRFR,USA,2062.605,6875.35
9374-YOLBJ,GC,5.775,19.25
9074-KGVOX,EMEA,606.405,2021.35
6128-DAFVY,APJC,769.485,2564.95
9933-QRGTX,USA,1683.525,5611.75
4476-OSWTN,GC,2283.03,7610.1
3751-KTZEL,EMEA,10.515,35.05
1977-STDKI,APJC,21.9,73
5066-GFJMM,USA,13.725,45.75
2661-GKBTK,GC,1363.185,4543.95
0458-HEUZG,EMEA,135.12,450.4
7268-WNTCP,APJC,389.205,1297.35
0824-VWDPO,USA,1332.825,4442.75
8409-WQJUX,GC,426.945,1423.15
2578-JQPHZ,EMEA,1313.505,4378.35
3278-FSIXX,APJC,22.26,74.2
5813-UECBU,USA,814.89,2716.3
0328-GRPMV,GC,21.03,70.1
9746-UGFAC,EMEA,135.195,450.65
2946-KIQSP,APJC,352.755,1175.85
0625-AFOHS,USA,167.64,558.8
6726-WEXXK,GC,666.03,2220.1
4636-OLWOE,EMEA,984.915,3283.05
4342-HENTK,APJC,42.705,142.35
4685-ERGHK,USA,1481.775,4939.25
0885-HMGPY,GC,1271.25,4237.5
5003-OKNNK,EMEA,100.785,335.95
4195-SMMNX,APJC,9.96,33.2
7208-PSIHR,USA,2156.55,7188.5
4012-ZTHBR,GC,277.875,926.25
0489-WMEMG,EMEA,335.805,1119.35
7435-ZNUYY,APJC,34.98,116.6
1354-YZFNB,USA,20.64,68.8
6956-SMUCM,GC,86.22,287.4
2985-FMWYF,EMEA,702.465,2341.55
2812-ENYMO,APJC,408.855,1362.85
2717-HVIZY,USA,49.08,163.6
3223-WZWJM,GC,676.26,2254.2
3422-GALYP,EMEA,43.545,145.15
9053-JZFKV,APJC,2325.69,7752.3
2530-ENDWQ,USA,1975.605,6585.35
2890-WFBHU,GC,1435.83,4786.1
0327-WFZSY,EMEA,1150.665,3835.55
7977-HXJKU,APJC,119.1,397
6615-ZGEDR,USA,5.91,19.7
7033-CLAMM,GC,308.175,1027.25
4023-RTIQM,EMEA,474.03,1580.1
0864-FVJNJ,APJC,2166.825,7222.75
7356-IWLFW,USA,1130.91,3769.7
9541-PWTWO,GC,1270.185,4233.95
3967-VQOGC,EMEA,504.075,1680.25
7872-RDDLZ,APJC,1117.65,3725.5
9250-WYPLL,USA,124.095,413.65
6308-CQRBU,GC,2312.31,7707.7
2754-XBHTB,EMEA,214.245,714.15
1597-LHYNC,APJC,749.16,2497.2
0186-CAERR,USA,2492.865,8309.55
3043-SUDUA,GC,180.465,601.55
5442-BHQNG,EMEA,41.775,139.25
2169-RRLFW,APJC,566.475,1888.25
5872-OEQNH,USA,832.17,2773.9
3162-KKZXO,GC,1622.925,5409.75
7055-VKGDA,EMEA,1693.02,5643.4
0754-UKWQP,APJC,59.31,197.7
8873-GLDMH,USA,120.39,401.3
5696-JVVQY,GC,971.52,3238.4
8946-BFWSG,EMEA,471.915,1573.05
7493-TPUWZ,APJC,23.745,79.15
0547-HURJB,USA,70.74,235.8
8904-OPDCK,GC,409.425,1364.75
8845-LWKGE,EMEA,595.545,1985.15
1577-HKTFG,APJC,196.755,655.85
8752-STIVR,USA,90.945,303.15
0691-NIKRI,GC,1300.56,4335.2
5022-JNQEQ,EMEA,194.25,647.5
4558-FANTW,APJC,472.335,1574.45
3249-VHRIP,USA,824.61,2748.7
3736-BLEPA,GC,745.095,2483.65
4701-LKOZD,EMEA,1910.16,6367.2
6603-QWSPR,APJC,1471.26,4904.2
9921-QFQUL,USA,613.485,2044.95
1929-ZCBHE,GC,538.44,1794.8
4378-MYPGO,EMEA,2151.945,7173.15
8651-ENBZX,APJC,1932.42,6441.4
4129-LYCOI,USA,2111.715,7039.05
7798-JVXYM,GC,276.42,921.4
8647-SDTWQ,EMEA,1205.505,4018.35
2696-ECXKC,APJC,1634.58,5448.6
2081-KJSQF,USA,6.075,20.25
7623-TRNQN,GC,14.97,49.9
3323-CPBWR,EMEA,625.635,2085.45
9330-IJWIO,APJC,407.655,1358.85
3384-CTMSF,USA,1540.545,5135.15
0902-RFHOF,GC,219.03,730.1
9286-DOJGF,EMEA,860.955,2869.85
6048-QBXKL,APJC,35.475,118.25
9661-MHUMO,USA,14.775,49.25
7718-RXDGG,GC,332.58,1108.6
1025-FALIX,EMEA,544.695,1815.65
3451-VAWLI,APJC,219.12,730.4
3407-QGWLG,USA,22.635,75.45
1842-EZJMK,GC,1521.315,5071.05
2347-WKKAE,EMEA,1204.38,4014.6
8735-DCXNF,APJC,170.655,568.85
3214-IYUUQ,USA,1758.21,5860.7
1936-UAFEH,GC,2183.805,7279.35
3587-PMCOY,EMEA,319.485,1064.95
8079-XRJRS,APJC,1730.88,5769.6
1027-LKKQQ,USA,1766.055,5886.85
7148-XZPHA,GC,1271.535,4238.45
8073-IJDCM,EMEA,6.09,20.3
5309-TAIKL,APJC,125.49,418.3
6856-RAURS,USA,40.815,136.05
8778-LMWTJ,GC,212.46,708.2
9717-IOAAF,EMEA,236.565,788.55
8884-ADFVN,APJC,210.255,700.85
2845-KDHVX,USA,1313.64,4378.8
0848-SOMKO,GC,1032.84,3442.8
2720-WGKHP,EMEA,54.51,181.7
6734-FQAJX,APJC,2151.51,7171.7
2869-ADAWR,USA,1205.055,4016.85
1535-VTJOQ,GC,165.9,553
6368-TZZDT,EMEA,29.055,96.85
0943-ZQPXH,APJC,1236.87,4122.9
1293-BSEUN,USA,444.69,1482.3
9894-EZEWG,GC,22.29,74.3
1302-TPUBN,EMEA,372.24,1240.8
7851-FLGGQ,APJC,13.395,44.65
0637-UBJRP,USA,328.59,1095.3
0940-OUQEC,GC,236.64,788.8
2378-VTKDH,EMEA,1973.565,6578.55
0927-CNGRH,APJC,5.865,19.55
8608-OZTLB,USA,840.69,2802.3
2335-GSODA,GC,257.325,857.75
1952-DVVSW,EMEA,55.32,184.4
0702-PGIBZ,APJC,109.365,364.55
6656-GULJQ,USA,1827.99,6093.3
9853-JFZDU,GC,558.33,1861.1
1963-VAUKV,EMEA,6.12,20.4
3777-XROBG,APJC,323.895,1079.65
6994-FGRHH,USA,2242.53,7475.1
4000-VGMQP,GC,858.765,2862.55
3999-WRNGR,EMEA,920.835,3069.45
3466-RITXD,APJC,704.94,2349.8
2680-XKKNJ,USA,140.775,469.25
3058-HJCUY,GC,1264.005,4213.35
2974-GGUXS,EMEA,990.315,3301.05
7994-XIRTR,APJC,1058.985,3529.95
3259-FDWOY,USA,2317.11,7723.7
2101-RANCD,GC,1243.47,4144.9
7921-BEPCI,EMEA,1279.5,4265
0807-ZABDG,APJC,46.395,154.65
8510-TMWYB,USA,973.935,3246.45
3258-ZKPAI,GC,2501.235,8337.45
1428-IEDPR,EMEA,1719.42,5731.4
5298-GSTLM,APJC,1852.98,6176.6
4450-YOOHP,USA,571.62,1905.4
6728-CZFEI,GC,279.57,931.9
5748-RNCJT,EMEA,2204.64,7348.8
3653-NCRDJ,APJC,232.875,776.25
6121-TNHBO,USA,1572.915,5243.05
5119-NZPTV,GC,42.495,141.65
6519-ZHPXP,EMEA,2303.895,7679.65
7739-LAXOG,APJC,886.35,2954.5
3472-QPRCH,USA,302.07,1006.9
8224-UAXBZ,GC,762.03,2540.1
9610-WCESF,EMEA,929.16,3097.2
9776-CLUJA,APJC,1142.205,3807.35
2486-WYVVE,USA,745.2,2484
3865-ZYKAD,GC,1735.695,5785.65
1422-DGUBX,EMEA,785.745,2619.15
2999-AANRQ,APJC,457.455,1524.85
8668-KNZTI,USA,837.195,2790.65
0480-KYJVA,GC,535.35,1784.5
6034-ZRYCV,EMEA,1181.235,3937.45
9746-YKGXB,APJC,682.83,2276.1
3926-YZVVX,USA,608.715,2029.05
6000-UKLWI,GC,240.705,802.35
2079-FBMZK,EMEA,125.52,418.4
6332-FBZRI,APJC,1395.975,4653.25
2096-XOTMO,USA,82.77,275.9
3266-FTKHB,GC,103.035,343.45
8221-EQDGL,EMEA,639.135,2130.45
2346-LOCWC,APJC,357.42,1191.4
6608-QQLVK,USA,15.15,50.5
0298-XACET,GC,766.2,2554
7560-QJAVJ,EMEA,1676.835,5589.45
2995-YWTCD,APJC,140.31,467.7
3551-HUAZH,USA,22.32,74.4
9137-UIYPG,GC,1126.935,3756.45
2809-ZMYOQ,EMEA,1000.47,3334.9
5084-OOVCJ,APJC,276.15,920.5
0254-WWRKD,USA,1029.525,3431.75
7727-SHVZV,GC,45.105,150.35
6302-JGYRJ,EMEA,776.31,2587.7
5339-PXDVH,APJC,110.385,367.95
2205-LPVGL,USA,1537.725,5125.75
8782-NUUOL,GC,1440.33,4801.1
3685-YLCMQ,EMEA,1865.88,6219.6
7601-WFVZV,APJC,5.865,19.55
4609-KNNWG,USA,165.03,550.1
4868-AADLV,GC,2358.675,7862.25
9529-OFXHY,EMEA,372.66,1242.2
8634-MPHTR,APJC,1461.315,4871.05
2669-QVCRG,USA,957.195,3190.65
2478-EEWWM,GC,800.025,2666.75
9174-IHETN,EMEA,1060.08,3533.6
2233-TXSIU,APJC,237.645,792.15
9644-UMGQA,USA,88.695,295.65
3256-EZDBI,GC,437.805,1459.35
8761-NSOBC,EMEA,1319.445,4398.15
0419-YAAPX,APJC,1289.385,4297.95
8413-VONUO,USA,50.19,167.3
0872-CASZJ,GC,1229.07,4096.9
4726-DLWQN,EMEA,1036.38,3454.6
8164-OCKUJ,APJC,385.8,1286
3094-JOJAI,USA,416.1,1387
9494-MRNYX,GC,235.89,786.3
2599-CZABP,EMEA,192.375,641.25
7945-PRBVF,APJC,211.635,705.45
4544-RXFMG,USA,103.65,345.5
0859-YGKFW,GC,103.77,345.9
1150-FTQGN,EMEA,1743.54,5811.8
9223-UCPVT,APJC,28.32,94.4
7196-LIWRH,USA,37.335,124.45
5448-VWNAM,GC,412.68,1375.6
1177-XZBJL,EMEA,1047.465,3491.55
3518-FSTWG,APJC,2376.21,7920.7
9330-VOFSZ,USA,1992.21,6640.7
4351-QLCSU,GC,16.5,55
0939-EREMR,EMEA,215.43,718.1
9389-ACWBI,APJC,96.12,320.4
5419-JPRRN,USA,30.435,101.45
3644-QXEHN,GC,400.335,1334.45
2911-IJORQ,EMEA,1007.595,3358.65
5921-NGYRH,APJC,1429.2,4764
2100-BDNSN,USA,105.09,350.3
5998-DZLYR,GC,1710.9,5703
0488-GSLFR,EMEA,20.85,69.5
9318-NKNFC,APJC,5.655,18.85
3985-HOYPM,USA,157.665,525.55
9728-FTTVZ,GC,20.76,69.2
9548-LERKT,EMEA,144.945,483.15
6576-FBXOJ,APJC,280.44,934.8
4310-KEDTB,USA,235.95,786.5
7254-IQWOZ,GC,20.895,69.65
2474-BRUCM,EMEA,1225.89,4086.3
4062-HBMOS,APJC,1609.44,5364.8
0742-NXBGR,USA,24.69,82.3
2676-ISHSF,GC,6.09,20.3
9236-NDUCW,EMEA,231.12,770.4
4753-PADAS,APJC,2045.085,6816.95
6103-QCKFX,USA,725.865,2419.55
7781-EWARA,GC,1241.61,4138.7
6110-OHIHY,EMEA,80.28,267.6
7018-FPXHH,APJC,1037.235,3457.45
5889-LFOLL,USA,334.56,1115.2
5708-EVONK,GC,1630.68,5435.6
8708-XPXHZ,EMEA,1255.89,4186.3
0616-ATFGB,APJC,7.515,25.05
0572-ZJKLT,USA,1389.06,4630.2
5135-RDDQL,GC,966.375,3221.25
1353-LJWEM,EMEA,206.55,688.5
1794-SWWKL,APJC,260.13,867.1
6166-YIPFO,USA,1423.815,4746.05
7016-BPGEU,GC,213.855,712.85
6876-ADESB,EMEA,14.685,48.95
9332-GYWLO,APJC,106.53,355.1
1963-SVUCV,USA,13.59,45.3
4184-VODJZ,GC,1729.41,5764.7
0220-EBGCE,EMEA,50.19,167.3
1092-WPIVQ,APJC,128.535,428.45
7233-IOQNP,USA,451.605,1505.35
2834-JKOOW,GC,208.035,693.45
2754-VDLTR,EMEA,279.12,930.4
2400-FEQME,APJC,353.385,1177.95
3190-XFANI,USA,1520.895,5069.65
7551-DACSP,GC,97.275,324.25
4957-SREEC,EMEA,437.43,1458.1
7235-NXZCP,APJC,46.92,156.4
0230-UBYPQ,USA,689.67,2298.9
4923-ADWXJ,GC,503.895,1679.65
1763-KUAAW,EMEA,110.88,369.6
1104-TNLZA,APJC,899.4,2998
5195-KPUNQ,USA,1561.965,5206.55
0520-FDVVT,GC,1087.83,3626.1
3439-GVUSX,EMEA,7.32,24.4
1444-VVSGW,APJC,2390.655,7968.85
5712-PTIWW,USA,45.735,152.45
5949-HGVJL,GC,587.85,1959.5
5203-XEHAX,EMEA,615.915,2053.05
1635-HDGFT,APJC,119.565,398.55
3315-TOTBP,USA,339.255,1130.85
8050-XGRVL,GC,1027.605,3425.35
6661-HBGWL,EMEA,1297.035,4323.45
1518-VOWAV,APJC,211.065,703.55
9828-QHFBK,USA,382.71,1275.7
3908-MKIMJ,GC,889.725,2965.75
5012-YSPJJ,EMEA,494.1,1647
5909-ECHUI,APJC,16.875,56.25
1309-BXVOQ,USA,674.985,2249.95
6728-VOIFY,GC,1832.925,6109.75
9317-WZPGV,EMEA,47.82,159.4
4891-NLUBA,APJC,1125.345,3751.15
2856-HYAPG,USA,20.595,68.65
8969-PRHFK,GC,123.375,411.25
0661-KQHNK,EMEA,31.65,105.5
8709-KRDVL,APJC,996.18,3320.6
4488-PSYCG,USA,98.235,327.45
1427-VERSM,GC,1700.85,5669.5
9801-NOSHQ,EMEA,139.635,465.45
6339-YPSAH,APJC,211.29,704.3
3621-CEOVK,USA,410.94,1369.8
6906-ANDWJ,GC,332.175,1107.25
2159-TURXX,EMEA,28.665,95.55
1548-FEHVL,APJC,1912.56,6375.2
3795-CAWEX,USA,2445.69,8152.3
6215-NQCPY,GC,470.025,1566.75
5647-URDKA,EMEA,39.075,130.25
2229-DPMBI,APJC,48.645,162.15
9626-WEQRM,USA,33.015,110.05
2188-SXWVT,GC,565.545,1885.15
6258-PVZWJ,EMEA,1890.855,6302.85
1094-BKOSX,APJC,679.35,2264.5
6969-MVBAI,USA,245.04,816.8
2978-XXSOG,GC,376.05,1253.5
2342-CKIAO,EMEA,12.36,41.2
6953-PBDIN,APJC,1579.665,5265.55
3898-BSJYF,USA,207.99,693.3
3938-YFPXD,GC,1799.13,5997.1
7696-AMHOD,EMEA,1147.26,3824.2
2453-SAFNS,APJC,1165.815,3886.05
9558-IHEZX,USA,2184.975,7283.25
9617-UDPEU,GC,123.765,412.55
6340-DACFT,EMEA,321.075,1070.25
4955-VCWBI,APJC,245.385,817.95
6813-GZQCG,USA,351.39,1171.3
7426-GSWPO,GC,1964.595,6548.65
3389-KTRXV,EMEA,187.695,625.65
3118-UHVVQ,APJC,573.45,1911.5
1031-IIDEO,USA,21.255,70.85
5832-XKAES,GC,40.41,134.7
3205-MXZRA,EMEA,452.1,1507
4701-AHWMW,APJC,893.49,2978.3
8317-BVKSO,USA,89.79,299.3
5702-KVQRD,GC,1749.795,5832.65
0083-PIVIK,EMEA,1670.265,5567.55
9210-IAHGH,APJC,135.24,450.8
6169-PGNCD,USA,1249.905,4166.35
0023-XUOPT,GC,364.68,1215.6
4592-IWTJI,EMEA,27.51,91.7
4909-JOUPP,APJC,2369.535,7898.45
4657-FWVFY,USA,1174.62,3915.4
2257-BOVXD,GC,293.85,979.5
7729-JTEEC,EMEA,27.015,90.05
7632-MNYOY,APJC,2229.615,7432.05
6518-LGAOV,USA,1207.92,4026.4
7242-QZLXF,GC,7.59,25.3
4576-CSAJH,EMEA,357.915,1193.05
1000-AJSLD,APJC,6.03,20.1
9696-RMYBA,USA,119.565,398.55
8690-UPCZI,GC,587.535,1958.45
1062-LHZOD,EMEA,20.97,69.9
9770-LXDBK,APJC,18.945,63.15
4086-WITJG,USA,390.33,1301.1
8344-WFMFH,GC,145.215,484.05
9600-NAXZN,EMEA,1358.4,4528
8822-KNBHV,APJC,1166.355,3887.85
8404-FYDIB,USA,662.625,2208.75
2791-SFVEW,GC,71.445,238.15
6457-USBER,EMEA,24.24,80.8
6762-NSODU,APJC,287.445,958.15
4662-EKDPQ,USA,35.49,118.3
9248-OJYKK,GC,22.935,76.45
9888-ZCUMM,EMEA,1153.635,3845.45
3398-FSHON,APJC,328.35,1094.5
3319-DWOEP,USA,172.125,573.75
1074-WVEVG,GC,380.1,1267
9979-RGMZT,EMEA,190.035,633.45
6437-UDQJM,APJC,1838.895,6129.65
1226-IENZN,USA,365.475,1218.25
2108-GLPQB,GC,421.59,1405.3
9259-PACGQ,EMEA,682.47,2274.9
4415-IJZTP,APJC,22.35,74.5
1465-VINDH,USA,320.655,1068.85
5474-LAMUQ,GC,160.17,533.9
3468-DRVQJ,EMEA,202.845,676.15
1122-YJBCS,APJC,1141.32,3804.4
4990-ALDGW,USA,335.64,1118.8
4816-OKWNX,GC,1570.92,5236.4
3315-IKYZQ,EMEA,416.04,1386.8
2810-FTLEM,APJC,228.675,762.25
4747-LCAQL,USA,570.6,1902
3411-WLRSQ,GC,71.715,239.05
0898-XCGTF,EMEA,1702.11,5673.7
8006-PYCSW,APJC,11.94,39.8
8249-THVEC,USA,299.325,997.75
8722-PRFDV,GC,1672.305,5574.35
2164-SOQXL,EMEA,121.815,406.05
4020-KIUDI,APJC,41.655,138.85
5850-BDWCY,USA,37.095,123.65
2038-YSEZE,GC,540.33,1801.1
0827-ITJPH,EMEA,206.7,689
8799-OXZMD,APJC,237.21,790.7
1925-TIBLE,USA,174.75,582.5
1705-GUHPV,GC,485.46,1618.2
4779-ZGICK,EMEA,352.005,1173.35
0048-PIHNL,APJC,270.27,900.9
0818-OCPZO,USA,636.615,2122.05
3967-KXAPS,GC,2015.97,6719.9
1447-GIQMR,EMEA,20.745,69.15
3704-IEAXF,APJC,1135.2,3784
6810-VCAEX,USA,539.595,1798.65
0674-EYYZV,GC,16.395,54.65
4480-MBMLB,EMEA,1165.935,3886.45
1395-OFUWC,APJC,367.215,1224.05
0822-QGCXA,USA,693.06,2310.2
0872-NXJYS,GC,217.02,723.4
2832-KJCRD,EMEA,1196.55,3988.5
3588-WSTTJ,APJC,1066.38,3554.6
4075-WKNIU,USA,5545,5545
5090-EMGTC,GC,1810.455,6034.85
2346-CZYIL,EMEA,159.48,531.6
3798-EPWRR,APJC,25.53,85.1
6258-NGCNG,USA,51.9,173
4186-ZBUEW,GC,753.585,2511.95
5274-XHAKY,EMEA,1168.08,3893.6
1442-BQPVU,APJC,107.145,357.15
3978-YNKDD,USA,140.25,467.5
4940-KHCWD,GC,686.61,2288.7
9412-ARGBX,EMEA,1388.355,4627.85
1389-CXMLU,APJC,86.73,289.1
9589-ABEPT,USA,1938.165,6460.55
9388-ZEYVT,GC,579.39,1931.3
